text,label
// Overridden informational metadata ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~,0
// return,0
// register the type of the out param - an Oracle specific type,0
"// TimesTen has no BLOB/CLOB support, but these types may be suitable // for some applications. The length is limited to 4 million bytes.",0
// new methods in dialect3,0
/*public boolean supportsForUpdateNowait() { return false; }*/,0
"// TimesTen has no known variation of a ""SELECT ... FOR UPDATE"" syntax...",0
// iterate entries ordered by capacity to find first fit,0
// add new ordered map,0
// expected type is intrinsic here...,0
// Overridden informational metadata ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~,0
//},0
//},0
//return memberPersister.getPropertyType(propertyName);,0
"//return memberPersister.toColumns(alias, propertyName);",0
//return memberPersister.getType();,0
/*&& !indexIsFormula*/,0
// return !isOneToMany();,0
//instanceof AssociationType;,0
// we need to determine the best way to know that two joinables // represent a single many-to-many...,0
"//strip leading ','",0
//public boolean isSubselectLoadable();,0
//columns,0
//SQL statements,0
//extra information about the element type,0
//types,0
// sql server just returns automatically,0
// custom sql,0
//private final String unquotedIdentifierColumnName;,0
"// return ""select CURRENT_TIMESTAMP from RDB$DATABASE"";",0
// dynamic filters specifically for many-to-many inside the collection,0
// dynamic filters for the collection,0
//registerColumnType data types,0
// IBID for current_time and current_date,0
"// If we've been blocking for the mutex, perhaps another // thread has already reestablished the root. // In case the node was reestablised via replication, confirm it's // marked ""resident"" (a status which doesn't replicate)",0
// Tell hibernate to use getBytes instead of getBinaryStream,0
// No batch statements,0
//ELEMENT,0
"/* * We might want a special case for 19,2. This is very common for money types * and here it is converted to 18,1 */",0
//no pointbase BIT,0
//no pointbase TINYINT,0
// NativeSQL: collect element column and auto-aliases,0
// INDEX AND ROW SELECT,0
"//starts with 1, implicitly",0
// SQL Server (at least up through 2005) does not support defining // cascade delete constraints which can circel back to the mutating // table,0
// NativeSQL: collect index column and auto-aliases,0
"// here assume SQLServer2005 using snapshot isolation, which does not have this problem",0
"// registerColumnType( Types.CLOB, 16777215, ""mediumtext"" ); // registerColumnType( Types.CLOB, 65535, ""text"" );",0
"// registerColumnType( Types.VARCHAR, 16777215, ""mediumtext"" ); // registerColumnType( Types.VARCHAR, 65535, ""text"" );",0
"//starts with 1, implicitly",0
//GENERATE THE SQL:,0
/* package-private */,0
//not all classpersisters implement PropertyMapping!,0
// Handle any filters applied to this collection for many-to-many,0
"//if there is a user-specified loader, return that //TODO: filters!?",0
// Take care of any entities that might have // been evicted!,0
"//strip leading ','",0
// Run a subquery loader,0
// We can't change the TM on a running cache; just check // if the cache has no TM and we're OK with that,0
//Sybase BIT type does not support null values,0
"// We could register the session against the transaction even though it is // not started, but we'd have no guarentee of ever getting the map // entries cleaned up (aside from spawning threads).",0
//needed by arrays,0
// ignore,0
// This assumes you will want to ignore any update counts,0
//TODO: something with formulas...,0
//an assertion,0
// Remove all the old entries,0
/* local variables | target obj | each oldvalue | */,0
//create all the new entries,0
/*&& !indexIsFormula*/,0
/*&& !indexIsFormula*/,0
//delete all the deleted entries,0
//insert all the new entries,0
// Technically incorrect here - we need to wrap null values // as bsh.Primitive.NULL. However the This.invokeMethod() // will do that much for us. // We need to generate a conditional here to test for null // and return Primitive.NULL,1
"// looks bad with the OS X L&F, apparently...",1
"// very subtle... if we leave this for // ensurePhysicalLineIsVisible(), an // extra line will be added to the // scroll line count.",1
// only works for jEdit plugins,1
// Warning: Null callstack here. Don't think we need // a stack trace to indicate how we sourced the method.,1
// does it matter that this doesn't set the type correctly?,1
// Jun 9 2004 12:40 PM // waitFor() hangs on some Java // implementations.,1
// Feb 4 2000 5:30 PM // Catch Throwable here rather than Exception. // Kaffe's implementation of Runtime.exec throws java.lang.InternalError.,1
"// looks bad with the OS X L&F, apparently...",1
/* two plugins provide same class! */,1
"// This really should be Long.decode, but there isn't one. As a result, // hex and octal literals ending in 'l' or 'L' don't work.",1
//{{{ Broken class,1
"// while its broken to have a null // symlinkPath, some older plugins // might...",1
"// This is not good... // need a way to update eval without re-installing... // so that we can re-eval params, etc. when classloader changes // look into this",1
// this seems to make nested readLock() calls work okay. // but I have no idea if it actually fixes things or not.,1
"// ... but if HyperSearch results window is floating, // the workaround causes problems!",1
//{{{ Set the buffer's path // Caveat: won't work if save() called with a relative path. // But I don't think anyone calls it like that anyway.,1
// TODO: move(x) shouldn't rely on calling next() x times,1
"// BUG: if there are multiple selections in different // contexts, the wrong comment strings will be inserted.",1
// TODO: move(x) shouldn't rely on calling next() x times,1
// Feb 4 2000 5:30 PM // Catch Throwable here rather than Exception. // Kaffe's implementation of Runtime.exec throws java.lang.InternalError.,1
// Fix for this bug: // -- Put a mode into the user dir with the same name as one // on the system dir. // -- Reload edit modes. // -- Old mode from system dir still used for highlighting // until jEdit restart.,1
"// looks bad with the OS X L&F, apparently...",1
/* Apparently in some environments you can't catch the security exception at all... e.g. as an applet in IE ... will probably have to work around */,1
"// If it exists, remove it and add it at the end (avoid memory leak)",1
// Race condition here...,1
"// // Use special cheats that speed up the code (currently about 50%), // but may cause problems with future maintenance and add to the // class file size (about 500 bytes). //",1
"// If it exists, remove it and add it at the end (avoid memory leak)",1
/* Original note: Jdk under Win is throwing these to warn about lower case / upper case possible mismatch. e.g. bsh.console bsh.Console Update: Prior to 1.3 we were squeltching NoClassDefFoundErrors which was very annoying. I cannot reproduce the original problem and this was never a valid solution. If there are legacy VMs that have problems we can include a more specific test for them here. */,1
"// this shouldn't happen, but...",1
// 18 nov 2003: calling this on a drive letter on Windows causes // drive access,1
// 2 aug 2003: OS/2 Java has a broken getCanonicalPath(),1
// Don't generate private or loosely typed fields // Note: loose types aren't currently parsed anyway...,1
"// the view should not be null, but some plugins might do this",1
"// caching is not correct and doesn't seem to help... // enclosingNameSpace.cacheClass( name, genClass );",1
"// dialogs fuck things up if a menu is visible, etc! //new BeanShellErrorDialog(view,e);",1
// charAt(index-n) may be unknown on a Reader/InputStream. FIXME // Match after a newline if in multiline mode,1
"// If it exists, remove it and add it at the end (avoid memory leak)",1
// Warning: Null callstack here. Don't think we need // a stack trace to indicate how we sourced the method.,1
// this class is not very fast...,1
/* Note: this method incorrectly caches the method structure. It needs to be cleared when the classloader changes. */,1
// XXX: action bar might not be 'temp',1
// I wonder if the lack of this broke anything in the // past?,1
"/* Implement String += value; According to the JLS, value may be anything. In BeanShell, we'll disallow VOID (undefined) values. (or should we map them to the empty string?) */",1
/* this should be before dockables are initialized */,1
// is this right?,1
// should we do this for both cases above?,1
// need to loosen this to any throwable... do we need to handle // that in interpreter somewhere? check first...,1
// fucking GTK look and feel,1
/* Note: this implementation is temporary. We currently keep a flat namespace of the base name of classes. i.e. BeanShell cannot be in the process of defining two classes in different packages with the same base name. To remove this limitation requires that we work through namespace imports in an analogous (or using the same path) as regular class import resolution. This workaround should handle most cases so we'll try it for now. */,1
// copy and paste from bsh/classpath/ClassManagerImpl.java...,1
"// I wish I could make this ""friendly"" to only NameSpace",1
// undocumented hack to allow browser actions to work. // XXX - clean up in 4.3,1
// Look for a default invoke() handler method in the namespace // Note: this code duplicates that in NameSpace getCommand() // is that ok?,1
// This should be per instance,1
// Can we use the proxy mechanism to cast a bsh.This to // the correct interface?,1
// redundant with constructor,1
/* Issues to resolve here... 1) In which classloader should we define the class? if there is a BshClassLoader should we define it there? 2) should we use reflection to set it in a non-bsh classloader if there is one or should we always create a bsh classloader (and expose its defineClass)? */,1
// could refactor these a bit,1
/* Note: This class essentially just delegates most of its methods to its parent. The setVariable() indirection is very small. We could probably fold this functionality back into the base NameSpace as a special case. But this has changed a few times so I'd like to leave this abstraction for now. */,1
// simplified these settings a little...,1
/* Should check for strict java here and use isJavaAssignable() instead */,1
// workaround for Swing rendering labels starting // with <html> using the HTML engine,1
// Look for a default invoke() handler method in the namespace // Note: this code duplicates that in This.java... should it? // Call on 'This' can never be a command,1
// this method is a nightmare,1
// ConsoleInterface // The interpreter reflexively implements the console interface that it // uses. Should clean this up by using an inner class to implement the // console for us.,1
// Case-insensitive fs workaround,1
/* Wrap nulls. This is a bit of a cludge to address a deficiency in the class generator whereby it does not wrap nulls on method delegate. See Class Generator.java. If we fix that then we can remove this. (just have to generate the code there.) */,1
// switch eats a multi-level break here? // not empty statement,1
// Check for field on object // Note: could eliminate throwing the exception somehow,1
// XXXX re-evaluate this // can getSuper work by itself now? // If we're a class instance and the parent is also a class instance // then super means our parent.,1
/* I wish protected access were limited to children and not also package scope... I want this to be a singleton implemented by various children. */,1
"// Imported full name wasn't found as an absolute class // If it is compound, try to resolve to an inner class. // (maybe this should happen in the BshClassManager?)",1
"/* Can't this be combined with run() ? run seems to have stuff in it for interactive vs. non-interactive... compare them side by side and see what they do differently, aside from the exception handling. */",1
// copy and paste from bsh/classpath/ClassManagerImpl.java...,1
// Null value is just a declaration // Note: we might want to keep any existing value here instead of reset,1
// Can this be factored out...? // Should be be adding the L...; here instead?,1
"/* Catch the mismatch and continue to try the next Note: this is innefficient, should have an isAssignableFrom() that doesn't throw */",1
// should use try/finally here to pop ns,1
/* Note: this could be made clearer by adding an inner class for the cases and an object context for the child traversal. */,1
// hack... sticking to first interpreter that resolves this // see comments on type instance variable,1
// Note: incorrect here - we are using the hack in bsh class // manager that allows lookup by base name. We need to eliminate // this limitation by working through imports. See notes in class // manager.,1
